prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
8,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,0,0,0,0,,,,,,,757.8103358000517,None,758.8824617005885,None,759.6960701998323,None,s,1,0.5427465997636318,759.6960701998323,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,1,0,1,0,,,,,,,,,760.2596346996725,None,761.2159347999841,None,s,1,0.6949290987104177,761.2159347999841,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,8,0,1,3,3,2,1,1,1,1,0,1,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,761.922664500773,None,763.5582245998085,None,764.2720713000745,None,l,1,0.734629400074482,764.2720713000745,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,24,24,24,1,0,1,0,,,,,,,,,765.0260317996144,None,765.8079693000764,None,s,1,0.6946997009217739,765.8079693000764,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,3,0,1,3,2,2,1,1,0,0,0,0,0,0,0,25,25,25,0,0,0,0,,,,,,,766.5167102012783,None,767.3988375011832,None,768.2463945001364,None,l,0,0.6324712000787258,768.2463945001364,None,768.8898240011185,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,3,0,1,3,2,2,1,1,0,0,0,0,0,0,0,25,25,25,1,0,1,0,,,,,,,,,769.4029448013753,None,770.3503080010414,None,l,1,0.9925215002149343,770.3503080010414,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,3,0,1,3,2,2,1,1,0,0,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,5,0,1,3,3,1,1,1,1,1,1,1,0,0,0,26,26,26,0,0,0,0,,,,,,,771.356231700629,None,772.0914546996355,None,772.8386116009206,None,s,1,0.5041124001145363,772.8386116009206,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
