prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
7,8,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,2,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,265.94526286486575,None,0.9182017169730778,267.119236732,None,"[87. 93. 93. 93. 87. 87. 87. 93. 93. 87. 87. 87. 93. 87. 87. 87. 87. 87.
 93. 93. 93. 93. 93. 93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87.]",268.11837818699155,None,l,1,0.8020252324447483,268.11837818699155,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,2,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,0.817331865707173,268.98428929984175,None,"[87. 93. 87. 93. 93. 87. 87. 93. 87. 87. 87. 93. 93. 87. 93. 93. 87. 93.
 87. 87. 87. 93. 93. 87. 87. 93. 93. 93. 87. 87. 93. 93. 93. 93.]",269.8835245950536,None,s,1,0.7489099359756892,269.8835245950536,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,2,0,1,1,2,2,2,3,1,0,1,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,8,0,1,1,3,3,2,3,1,1,1,0,1,0,0,0,12,12,12,0,0,0,0,,,,,,,270.65785361823646,None,0.9173098800048431,271.69862536585197,None,"[93. 93. 93. 87. 93. 93. 93. 87. 93. 87. 93. 93. 93. 93. 87. 87. 93. 87.
 87. 93. 87. 87. 87. 93. 87. 87. 93. 87. 93. 93. 87. 87. 93. 93.]",272.69776457586227,None,l,1,0.8306965306148868,272.69776457586227,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,8,0,1,1,3,3,2,3,1,1,1,0,1,0,0,0,12,12,12,1,0,1,0,,,,,,,,,0.9904913176682674,273.5970005124973,None,"[87. 93. 87. 93. 87. 93. 87. 93. 93. 93. 93. 87. 93. 93. 87. 87. 93. 93.
 93. 93. 93. 93. 87. 87. 93. 93. 87. 87. 93. 87. 87. 87. 93. 87.]",274.6627399804879,None,l,1,0.8977319942644044,274.6627399804879,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
5,8,0,1,1,3,3,2,3,1,1,1,0,1,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,13,13,13,0,0,0,0,,,,,,,275.57861507742314,None,0.8714588312672864,276.39458754240627,None,"[87. 93. 87. 93. 93. 93. 93. 93. 87. 93. 87. 93. 87. 93. 87. 93. 87. 93.
 87. 93. 93. 93. 87. 87. 87. 93. 93. 93. 87. 87. 93. 87. 87. 87.]",277.34376212690813,None,s,1,0.680732738956749,277.34376212690813,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,13,13,13,1,0,1,0,,,,,,,,,0.7285032005822055,278.0931166947719,None,"[87. 87. 87. 93. 87. 87. 87. 93. 93. 93. 87. 87. 87. 93. 87. 93. 93. 93.
 87. 87. 93. 93. 87. 93. 93. 87. 87. 93. 93. 93. 93. 93. 87. 87.]",278.9007557890052,None,s,1,0.7717702602919871,278.9007557890052,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,6,0,1,1,2,2,2,3,0,0,1,0,1,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
